10,10,0.700000,0.094000
10,10,0.700000,0.078000
10,10,0.700000,0.094000
10,10,0.700000,0.063000
10,10,0.700000,0.062000
10,10,0.700000,0.078000
10,10,0.700000,0.141000
10,10,0.700000,0.094000
10,10,0.700000,0.062000
10,10,0.700000,0.094000
10,10,0.700000,0.078000
10,10,0.700000,0.062000
10,10,0.700000,0.089000
10,10,0.700000,0.090000
10,10,0.700000,0.128000
10,10,0.700000,0.114000
10,10,0.700000,0.047000
10,10,0.700000,0.125000
10,10,0.700000,0.078000
10,10,0.700000,0.063000
10,12,0.700000,0.140000
10,12,0.700000,0.235000
10,12,0.700000,0.109000
10,12,0.700000,0.234000
10,12,0.700000,0.187000
10,12,0.700000,0.141000
10,12,0.700000,0.125000
10,12,0.700000,0.140000
10,12,0.700000,0.141000
10,12,0.700000,0.094000
10,12,0.700000,0.157000
10,12,0.700000,0.140000
10,12,0.700000,0.188000
10,12,0.700000,0.187000
10,12,0.700000,0.110000
10,12,0.700000,0.125000
10,12,0.700000,0.125000
10,12,0.700000,0.141000
10,12,0.700000,0.125000
10,12,0.700000,0.125000
10,14,0.700000,0.187000
10,14,0.700000,0.781000
10,14,0.700000,0.547000
10,14,0.700000,0.281000
10,14,0.700000,0.469000
10,14,0.700000,0.203000
10,14,0.700000,0.250000
10,14,0.700000,0.203000
10,14,0.700000,0.187000
10,14,0.700000,0.204000
10,14,0.700000,0.328000
10,14,0.700000,0.219000
10,14,0.700000,0.188000
10,14,0.700000,0.422000
10,14,0.700000,0.469000
10,14,0.700000,0.546000
10,14,0.700000,0.266000
10,14,0.700000,0.203000
10,14,0.700000,0.157000
10,14,0.700000,0.172000
10,16,0.700000,1.015000
10,16,0.700000,4.688000
10,16,0.700000,0.500000
10,16,0.700000,2.438000
10,16,0.700000,0.281000
10,16,0.700000,1.938000
10,16,0.700000,2.594000
10,16,0.700000,4.766000
10,16,0.700000,0.562000
10,16,0.700000,0.422000
10,16,0.700000,0.594000
10,16,0.700000,9.510000
10,16,0.700000,0.297000
10,16,0.700000,0.375000
10,16,0.700000,4.344000
10,16,0.700000,0.641000
10,16,0.700000,0.625000
10,16,0.700000,0.281000
10,16,0.700000,0.688000
10,16,0.700000,0.718000
10,18,0.700000,2.337000
10,18,0.700000,2.453000
10,18,0.700000,7.704000
10,18,0.700000,8.531000
10,18,0.700000,8.907000
10,18,0.700000,6.422000
10,18,0.700000,6.501000
10,18,0.700000,2.456000
10,18,0.700000,3.984000
10,18,0.700000,5.813000
10,18,0.700000,19.157000
10,18,0.700000,2.922000
10,18,0.700000,3.328000
10,18,0.700000,3.016000
10,18,0.700000,3.157000
10,18,0.700000,3.471000
10,18,0.700000,4.032000
10,18,0.700000,2.703000
10,18,0.700000,2.922000
10,18,0.700000,3.422000
10,20,0.700000,21.254000
10,20,0.700000,18.141000
10,20,0.700000,14.687000
10,20,0.700000,20.246000
10,20,0.700000,14.872000
10,20,0.700000,22.736000
10,20,0.700000,15.172000
10,20,0.700000,15.295000
10,20,0.700000,65.872000
10,20,0.700000,16.720000
10,20,0.700000,26.692000
10,20,0.700000,23.130000
10,20,0.700000,22.609000
10,20,0.700000,17.385000
10,20,0.700000,14.296000
10,20,0.700000,15.147000
10,20,0.700000,15.036000
10,20,0.700000,29.338000
10,20,0.700000,46.013000
10,20,0.700000,13.830000
10,21,0.700000,164.217000
10,21,0.700000,40.390000
10,21,0.700000,523.552000
10,21,0.700000,33.159000
10,21,0.700000,64.231000
10,21,0.700000,47.064000
10,21,0.700000,81.174000
10,21,0.700000,68.503000
10,21,0.700000,25.045000
10,21,0.700000,66.791000
10,21,0.700000,84.343000
10,21,0.700000,98.197000
10,21,0.700000,33.266000
10,21,0.700000,46.949000
10,21,0.700000,159.111000
10,21,0.700000,257.591000
10,21,0.700000,56.753000
10,21,0.700000,60.394000
10,21,0.700000,54.823000
10,21,0.700000,57.270000
